"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:19 GMT 2025","116","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select_struct[core]",""
"passed","Fri Aug 01 03:38:20 GMT 2025","Fri Aug 01 03:38:20 GMT 2025","54","tests.integration.dbapi.sync.V2","test_queries","","","","test_insert[core]","Insert and delete queries are handled properly."
"passed","Fri Aug 01 03:38:19 GMT 2025","Fri Aug 01 03:38:19 GMT 2025","67","tests.integration.dbapi.async.V2","test_streaming","","","","test_streaming_select[core]","Select handles all data types properly."
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","38","tests.integration.dbapi.async.V2","test_errors_async","","","","test_sql_error[core]","Connection properly reacts to SQL execution error."
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","78","tests.integration.dbapi.async.V2","test_queries_async","","","","test_insert[core]","Insert and delete queries are handled properly."
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","30","tests.integration.dbapi.async.V2","test_queries_async","","","","test_set_invalid_parameter[core]",""
"passed","Fri Aug 01 03:38:22 GMT 2025","Fri Aug 01 03:38:22 GMT 2025","6","tests.integration.dbapi.sync.V2","test_streaming","","","","test_streaming_error[core]","Select handles errors properly."
"passed","Fri Aug 01 03:38:19 GMT 2025","Fri Aug 01 03:38:19 GMT 2025","31","tests.integration.dbapi.async.V2","test_streaming","","","","test_streaming_error[core]","Select handles errors properly."
"passed","Fri Aug 01 03:38:19 GMT 2025","Fri Aug 01 03:38:19 GMT 2025","147","tests.integration.dbapi.async.V2","test_streaming","","","","test_streaming_error_during_fetching[core]","Select handles errors properly during fetching."
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","33","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select_inf[core]",""
"passed","Fri Aug 01 03:38:20 GMT 2025","Fri Aug 01 03:38:20 GMT 2025","49","tests.integration.dbapi.sync.V2","test_queries","","","","test_select[core]","Select handles all data types properly."
"passed","Fri Aug 01 03:38:21 GMT 2025","Fri Aug 01 03:38:21 GMT 2025","2","tests.integration.dbapi.sync.V2","test_queries","","","","test_set_invalid_parameter[core]",""
"passed","Fri Aug 01 03:38:21 GMT 2025","Fri Aug 01 03:38:22 GMT 2025","705","tests.integration.dbapi.sync.V2","test_streaming","","","","test_streaming_multiple_records[core]","Select handles multiple records properly."
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","30","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select_nan[core]",""
"skipped","Fri Aug 01 03:38:19 GMT 2025","Fri Aug 01 03:38:19 GMT 2025","0","tests.integration.dbapi.async.V2","test_streaming","","","","test_streaming_limited_memory[core]",""
"passed","Fri Aug 01 03:38:20 GMT 2025","Fri Aug 01 03:38:20 GMT 2025","5","tests.integration.dbapi.sync.V2","test_queries","","","","test_select_nan[core]",""
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","75","tests.integration.dbapi.async.V2","test_queries_async","","","","test_parameterized_query[core]","Query parameters are handled properly."
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","59","tests.integration.dbapi.async.V2","test_queries_async","","","","test_multi_statement_query[core]","Query parameters are handled properly"
"passed","Fri Aug 01 03:38:21 GMT 2025","Fri Aug 01 03:38:21 GMT 2025","37","tests.integration.dbapi.sync.V2","test_queries","","","","test_bytea_roundtrip[core]","Inserted and than selected bytea value doesn't get corrupted."
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","31","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select_geography[core]",""
"passed","Fri Aug 01 03:38:19 GMT 2025","Fri Aug 01 03:38:20 GMT 2025","1031","tests.integration.dbapi.async.V2","test_timeout","","","","test_query_timeout[core]",""
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","30","tests.integration.dbapi.async.V2","test_queries_async","","","","test_parameterized_query_with_special_chars[core]","Query parameters are handled properly."
"passed","Fri Aug 01 03:38:21 GMT 2025","Fri Aug 01 03:38:21 GMT 2025","5","tests.integration.dbapi.sync.V2","test_queries","","","","test_parameterized_query_with_special_chars[core]","Query parameters are handled properly."
"skipped","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","0","tests.integration.dbapi.async.V2","test_auth_async","","","","test_refresh_token[core]","Auth refreshes token on expiration/invalidation"
"passed","Fri Aug 01 03:38:19 GMT 2025","Fri Aug 01 03:38:19 GMT 2025","324","tests.integration.dbapi.async.V2","test_streaming","","","","test_streaming_multiple_records[core]","Select handles multiple records properly."
"passed","Fri Aug 01 03:38:21 GMT 2025","Fri Aug 01 03:38:21 GMT 2025","45","tests.integration.dbapi.sync.V2","test_streaming","","","","test_streaming_select[core]","Select handles all data types properly."
"passed","Fri Aug 01 03:38:20 GMT 2025","Fri Aug 01 03:38:20 GMT 2025","3","tests.integration.dbapi.sync.V2","test_errors","","","","test_sql_error[core]","Connection properly reacts to sql execution error."
"passed","Fri Aug 01 03:38:21 GMT 2025","Fri Aug 01 03:38:21 GMT 2025","56","tests.integration.dbapi.sync.V2","test_queries","","","","test_parameterized_query[core]","Query parameters are handled properly."
"passed","Fri Aug 01 03:38:21 GMT 2025","Fri Aug 01 03:38:21 GMT 2025","94","tests.integration.dbapi.sync.V2","test_queries","","","","test_select_struct[core]",""
"passed","Fri Aug 01 03:38:20 GMT 2025","Fri Aug 01 03:38:20 GMT 2025","4","tests.integration.dbapi.sync.V2","test_queries","","","","test_select_inf[core]",""
"skipped","Fri Aug 01 03:38:20 GMT 2025","Fri Aug 01 03:38:20 GMT 2025","0","tests.integration.dbapi.sync.V2","test_auth","","","","test_refresh_token[core]","Auth refreshes token on expiration/invalidation"
"passed","Fri Aug 01 03:38:22 GMT 2025","Fri Aug 01 03:38:22 GMT 2025","142","tests.integration.dbapi.sync.V2","test_streaming","","","","test_streaming_error_during_fetching[core]","Select handles errors properly during fetching."
"skipped","Fri Aug 01 03:38:22 GMT 2025","Fri Aug 01 03:38:22 GMT 2025","0","tests.integration.dbapi.sync.V2","test_streaming","","","","test_streaming_limited_memory[core]",""
"skipped","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","0","tests.integration.dbapi.async.V2","test_auth_async","","","","test_credentials_invalidation[core]","Auth raises authentication error on credentials invalidation"
"passed","Fri Aug 01 03:38:21 GMT 2025","Fri Aug 01 03:38:21 GMT 2025","5","tests.integration.dbapi.sync.V2","test_queries","","","","test_select_geography[core]",""
"passed","Fri Aug 01 03:38:21 GMT 2025","Fri Aug 01 03:38:21 GMT 2025","37","tests.integration.dbapi.sync.V2","test_queries","","","","test_multi_statement_query[core]","Query parameters are handled properly"
"passed","Fri Aug 01 03:38:22 GMT 2025","Fri Aug 01 03:38:23 GMT 2025","1004","tests.integration.dbapi.sync.V2","test_timeout","","","","test_query_timeout[core]",""
"skipped","Fri Aug 01 03:38:20 GMT 2025","Fri Aug 01 03:38:20 GMT 2025","0","tests.integration.dbapi.sync.V2","test_queries","","","","test_long_query[core]","AWS ALB TCP timeout set to 350; make sure we handle the keepalive correctly."
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","56","tests.integration.dbapi.async.V2","test_queries_async","","","","test_bytea_roundtrip[core]","Inserted and than selected bytea value doesn't get corrupted."
"passed","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","64","tests.integration.dbapi.async.V2","test_queries_async","","","","test_select[core]","Select handles all data types properly."
"skipped","Fri Aug 01 03:38:18 GMT 2025","Fri Aug 01 03:38:18 GMT 2025","0","tests.integration.dbapi.async.V2","test_queries_async","","","","test_long_query[core]","AWS ALB TCP timeout set to 350; make sure we handle the keepalive correctly."
